source	record_id	title	query_id	date_identified	duplicate_of	screening_stage	decision	exclusion_reason	linked_accession_or_bioproject	final_cohort	source_url
BioStudies	S-EPMC12102187	PRL3-zumab as an anti-angiogenic therapy in neovascular eye diseases.	BIOSTUDIES_01	2026-08-11	12102187	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12102187
BioStudies	S-EPMC12577310	Lactate-binding protein DNMT3A in HRMECs promotes angiogenesis by upregulating VEGFA through HIF-1α lactylation.	BIOSTUDIES_01	2026-08-11	12577310	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12577310
BioStudies	S-EPMC12576578	M2 Macrophage-Derived Migrasomes Mediate Ischaemia-Induced Retinal Neovascularization by Targeting TREM2.	BIOSTUDIES_01	2026-08-11	12576578	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12576578
BioStudies	S-EPMC12748342	FoxO1, together with Notch1, promotes microglial activation to induce pathological changes in the retinal vasculature under hypoxia.	BIOSTUDIES_01	2026-08-11	12748342	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12748342
BioStudies	S-EPMC12738560	Endothelial RAB5IF is required for pathological and developmental retinal angiogenesis.	BIOSTUDIES_01	2026-08-11	12738560	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12738560
BioStudies	S-EPMC11827618	Targeting Runx1 in Pathological Retinal Angiogenesis: A Potential Therapeutic Approach.	BIOSTUDIES_01	2026-08-11	11827618	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11827618
BioStudies	S-EPMC11468456	Apoptotic Vesicles Modulate Endothelial Metabolism and Ameliorate Ischemic Retinopathy via PD1/PDL1 Axis.	BIOSTUDIES_01	2026-08-11	11468456	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11468456
BioStudies	S-EPMC9014803	LncRNA <i>TUG1</i> Promotes Apoptosis, Invasion, and Angiogenesis of Retinal Endothelial Cells in Retinopathy of Prematurity <i>via</i> MiR-145-5p.	BIOSTUDIES_01	2026-08-11	9014803	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9014803
BioStudies	S-EPMC9601270	Hematopoietic Cells Influence Vascular Development in the Retina.	BIOSTUDIES_01	2026-08-11	9601270	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9601270
BioStudies	S-EPMC5746158	Preclinical Evaluation and Optimization of a Cell Therapy Using Human Cord Blood-Derived Endothelial Colony-Forming Cells for Ischemic Retinopathies.	BIOSTUDIES_01	2026-08-11	5746158	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5746158
BioStudies	S-EPMC1815469	Impaired angiogenesis in aminopeptidase N-null mice.	BIOSTUDIES_01	2026-08-11	1815469	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC1815469
BioStudies	S-EPMC7441336	CNTF Prevents Development of Outer Retinal Neovascularization Through Upregulation of CxCl10.	BIOSTUDIES_01	2026-08-11	7441336	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7441336
BioStudies	S-EPMC6892377	Enhancing Retinal Endothelial Glycolysis by Inhibiting UCP2 Promotes Physiologic Retinal Vascular Development in a Model of Retinopathy of Prematurity.	BIOSTUDIES_01	2026-08-11	6892377	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6892377
BioStudies	S-EPMC9714971	Amino acid transporter SLC38A5 regulates developmental and pathological retinal angiogenesis.	BIOSTUDIES_01	2026-08-11	9714971	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9714971
BioStudies	S-EPMC3897531	Inhibition of oxygen-induced ischemic retinal neovascularization with adenoviral 15-lipoxygenase-1 gene transfer via up-regulation of PPAR-γ and down-regulation of VEGFR-2 expression.	BIOSTUDIES_01	2026-08-11	3897531	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC3897531
BioStudies	S-EPMC5546514	Catecholamines facilitate VEGF-dependent angiogenesis via β2-adrenoceptor-induced Epac1 and PKA activation.	BIOSTUDIES_01	2026-08-11	5546514	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5546514
BioStudies	S-EPMC11852370	Folic Acid Supplementation Inhibits Proliferative Retinopathy of Prematurity.	BIOSTUDIES_01	2026-08-11	11852370	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11852370
BioStudies	S-EPMC11197344	Therapeutic intervention in neuroinflammation for neovascular ocular diseases through targeting the cGAS-STING-necroptosis pathway.	BIOSTUDIES_01	2026-08-11	11197344	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11197344
BioStudies	S-EPMC12036877	BARD1-mediated stabilization of METTL14 promotes retinal neovascularization by m6A-modifying MXD1 mRNA on a YTHDF2-dependent manner.	BIOSTUDIES_01	2026-08-11	12036877	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12036877
BioStudies	S-EPMC6381131	A MST1-FOXO1 cascade establishes endothelial tip cell polarity and facilitates sprouting angiogenesis.	BIOSTUDIES_01	2026-08-11	6381131	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6381131
BioStudies	S-EPMC4750413	The alternative complement pathway aids in vascular regression during the early stages of a murine model of proliferative retinopathy.	BIOSTUDIES_01	2026-08-11	4750413	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4750413
BioStudies	S-EPMC1606582	Expression of protein kinase CK2 in astroglial cells of normal and neovascularized retina.	BIOSTUDIES_01	2026-08-11	1606582	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC1606582
BioStudies	S-EPMC2885428	HIF-1alpha and HIF-2alpha are differentially activated in distinct cell populations in retinal ischaemia.	BIOSTUDIES_01	2026-08-11	2885428	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC2885428
BioStudies	S-EPMC3970000	Hematological, hepatic, and retinal phenotypes in mice deficient for prolyl hydroxylase domain proteins in the liver.	BIOSTUDIES_01	2026-08-11	3970000	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC3970000
BioStudies	S-EPMC9202333	A Novel Hypoxia-inducible Factor 1α Inhibitor KC7F2 Attenuates Oxygen-induced Retinal Neovascularization.	BIOSTUDIES_01	2026-08-11	9202333	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9202333
BioStudies	S-EPMC4983815	Comparative systems pharmacology of HIF stabilization in the prevention of retinopathy of prematurity.	BIOSTUDIES_01	2026-08-11	4983815	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4983815
BioStudies	S-EPMC4732907	LRP1 Regulates Retinal Angiogenesis by Inhibiting PARP-1 Activity and Endothelial Cell Proliferation.	BIOSTUDIES_01	2026-08-11	4732907	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4732907
BioStudies	S-EPMC9617502	MicroRNA-92a-3p Regulates Retinal Angiogenesis by Targeting SGK3 in Vascular Endothelial Cells.	BIOSTUDIES_01	2026-08-11	9617502	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9617502
BioStudies	S-EPMC5440012	Pathogenic Role of <i>microRNA-21</i> in Diabetic Retinopathy Through Downregulation of PPARα.	BIOSTUDIES_01	2026-08-11	5440012	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5440012
BioStudies	S-EPMC4523342	Imidazole-based alkaloid derivative LCB54-0009 suppresses ocular angiogenesis and lymphangiogenesis in models of experimental retinopathy and corneal neovascularization.	BIOSTUDIES_01	2026-08-11	4523342	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4523342
BioStudies	S-EPMC7859341	Mesenchymal Stromal Cells Promote Retinal Vascular Repair by Modulating Sema3E and IL-17A in a Model of Ischemic Retinopathy.	BIOSTUDIES_01	2026-08-11	7859341	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7859341
BioStudies	S-EPMC7691789	Thyroid Activating Enzyme, Deiodinase II Is Required for Photoreceptor Function in the Mouse Model of Retinopathy of Prematurity.	BIOSTUDIES_01	2026-08-11	7691789	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7691789
BioStudies	S-EPMC6322878	The TRPC5 channel regulates angiogenesis and promotes recovery from ischemic injury in mice.	BIOSTUDIES_01	2026-08-11	6322878	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6322878
BioStudies	S-EPMC10734053	Succinate-induced macrophage polarization and RBP4 secretion promote vascular sprouting in ocular neovascularization.	BIOSTUDIES_01	2026-08-11	10734053	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10734053
BioStudies	S-EPMC9029465	HIF-1-Dependent Induction of β3 Adrenoceptor: Evidence from the Mouse Retina.	BIOSTUDIES_01	2026-08-11	9029465	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9029465
BioStudies	S-EPMC10408771	SYVN1 Promotes STAT3 Protein Ubiquitination and Exerts Antiangiogenesis Effects in Retinopathy of Prematurity Development.	BIOSTUDIES_01	2026-08-11	10408771	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10408771
BioStudies	S-EPMC4224489	Anti-angiogenic effects of a mutant endostatin: a new prospect for treating retinal and choroidal neovascularization.	BIOSTUDIES_01	2026-08-11	4224489	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4224489
BioStudies	S-EPMC8436818	Dendrimer-Triamcinolone Acetonide Reduces Neuroinflammation, Pathological Angiogenesis, and Neuroretinal Dysfunction in Ischemic Retinopathy.	BIOSTUDIES_01	2026-08-11	8436818	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC8436818
BioStudies	S-EPMC7718810	Stress Signal Regulation by Na/K-ATPase As a New Approach to Promote Physiological Revascularization in a Mouse Model of Ischemic Retinopathy.	BIOSTUDIES_01	2026-08-11	7718810	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7718810
BioStudies	S-EPMC11892531	Fibronectin Mediates Endothelial-to-Mesenchymal Transition in Retina Angiogenesis.	BIOSTUDIES_01	2026-08-11	11892531	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11892531
BioStudies	S-EPMC6237470	Thrombocytopenia is associated with severe retinopathy of prematurity.	BIOSTUDIES_01	2026-08-11	6237470	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6237470
BioStudies	S-EPMC3405264	CCN2/CTGF regulates neovessel formation via targeting structurally conserved cystine knot motifs in multiple angiogenic regulators.	BIOSTUDIES_01	2026-08-11	3405264	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC3405264
BioStudies	S-EPMC5838168	Effect of human very low-density lipoproteins on cardiotrophin-like cytokine factor 1 (CLCF1) activity.	BIOSTUDIES_01	2026-08-11	5838168	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5838168
BioStudies	S-EPMC8606818	Bulk Gene Expression Deconvolution Reveals Infiltration of M2 Macrophages in Retinal Neovascularization.	BIOSTUDIES_01	2026-08-11	8606818	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC8606818
BioStudies	S-EPMC7005627	Inhibition of Sema4D/PlexinB1 signaling alleviates vascular dysfunction in diabetic retinopathy.	BIOSTUDIES_01	2026-08-11	7005627	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7005627
BioStudies	S-EPMC7880421	Endothelium-derived semaphorin 3G attenuates ischemic retinopathy by coordinating β-catenin-dependent vascular remodeling.	BIOSTUDIES_01	2026-08-11	7880421	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7880421
